year,race_num,track,track_type,fin,start,car_num,driver,manu,team_name,laps,laps_led,status,points,stage_1,stage_2,stage_3_or_duel,stage_points
2024,31,Talladega,superspeedway,30,36,14,Chase Briscoe,Ford,Stewart-Haas Racing,189,0,running,10.0,8.0,22.0,,3
2024,31,Talladega,superspeedway,31,29,42,John Hunter Nemechek,Toyota,Legacy Motor Club,188,0,running,6.0,24.0,26.0,,0
2024,31,Talladega,superspeedway,32,2,2,Austin Cindric,Ford,Team Penske,183,29,accident,17.0,9.0,1.0,,12
2024,31,Talladega,superspeedway,33,6,22,Joey Logano,Ford,Team Penske,183,19,accident,4.0,17.0,13.0,,0
2024,31,Talladega,superspeedway,34,9,21,Harrison Burton,Ford,Wood Brothers Racing,183,0,accident,3.0,25.0,19.0,,0
2024,31,Talladega,superspeedway,35,18,41,Ryan Preece,Ford,Stewart-Haas Racing,183,0,accident,2.0,14.0,24.0,,0
2024,31,Talladega,superspeedway,36,19,4,Josh Berry,Ford,Stewart-Haas Racing,183,0,accident,1.0,30.0,25.0,,0
2024,31,Talladega,superspeedway,37,1,34,Michael McDowell,Ford,Front Row Motorsports,183,42,accident,1.0,18.0,34.0,,0
2024,31,Talladega,superspeedway,38,10,31,Daniel Hemric,Chevrolet,Kaulig Racing,183,1,accident,1.0,32.0,11.0,,0
2024,31,Talladega,superspeedway,39,5,12,Ryan Blaney,Ford,Team Penske,124,6,accident,5.0,10.0,8.0,,4
2024,31,Talladega,superspeedway,40,27,1,Ross Chastain,Chevrolet,Trackhouse Racing,120,17,accident,6.0,7.0,10.0,,5
2024,32,Charlotte Roval,road course,1,6,5,Kyle Larson,Chevrolet,Hendrick Motorsports,109,62,running,48.0,5.0,9.0,,8
2024,32,Charlotte Roval,road course,2,12,20,Christopher Bell,Toyota,Joe Gibbs Racing,109,1,running,35.0,11.0,11.0,,0
2024,32,Charlotte Roval,road course,3,10,24,William Byron,Chevrolet,Hendrick Motorsports,109,0,running,34.0,13.0,16.0,,0
2024,32,Charlotte Roval,road course,4,5,2,Austin Cindric,Ford,Team Penske,109,0,running,39.0,10.0,6.0,,6
2024,32,Charlotte Roval,road course,5,7,9,Chase Elliott,Chevrolet,Hendrick Motorsports,109,0,running,48.0,3.0,3.0,,16
2024,32,Charlotte Roval,road course,6,3,16,A.J. Allmendinger,Chevrolet,Kaulig Racing,109,14,running,0.0,8.0,1.0,,0
2024,32,Charlotte Roval,road course,7,1,13,Shane Van Gisbergen,Chevrolet,Kaulig Racing,109,21,running,0.0,6.0,14.0,,0
2024,32,Charlotte Roval,road course,8,4,22,Joey Logano,Ford,Team Penske,109,0,running,47.0,2.0,2.0,,18
2024,32,Charlotte Roval,road course,9,9,23,Bubba Wallace,Toyota,23XI Racing,109,0,running,35.0,14.0,4.0,,7
2024,32,Charlotte Roval,road course,10,14,12,Ryan Blaney,Ford,Team Penske,109,0,running,40.0,4.0,5.0,,13
2024,32,Charlotte Roval,road course,11,2,45,Tyler Reddick,Toyota,23XI Racing,109,6,running,36.0,1.0,35.0,,10
2024,32,Charlotte Roval,road course,12,20,77,Carson Hocevar,Chevrolet,Spire Motorsports,109,0,running,25.0,18.0,17.0,,0
2024,32,Charlotte Roval,road course,13,11,8,Kyle Busch,Chevrolet,Richard Childress Racing,109,0,running,27.0,16.0,8.0,,3
2024,32,Charlotte Roval,road course,14,18,11,Denny Hamlin,Toyota,Joe Gibbs Racing,109,0,running,24.0,27.0,10.0,,1
2024,32,Charlotte Roval,road course,15,21,34,Michael McDowell,Ford,Front Row Motorsports,109,0,running,26.0,12.0,7.0,,4
2024,32,Charlotte Roval,road course,16,24,47,"Ricky Stenhouse, Jr.",Chevrolet,JTG Daugherty Racing,109,0,running,21.0,24.0,24.0,,0
2024,32,Charlotte Roval,road course,17,29,17,Chris Buescher,Ford,RFK Racing,109,0,running,20.0,21.0,19.0,,0
2024,32,Charlotte Roval,road course,18,15,38,Todd Gilliland,Ford,Front Row Motorsports,109,0,running,19.0,20.0,12.0,,0
2024,32,Charlotte Roval,road course,19,23,71,Zane Smith,Chevrolet,Spire Motorsports,109,0,running,18.0,25.0,33.0,,0
2024,32,Charlotte Roval,road course,20,26,21,Harrison Burton,Ford,Wood Brothers Racing,109,0,running,17.0,31.0,31.0,,0
2024,32,Charlotte Roval,road course,21,30,19,"Martin Truex, Jr.",Toyota,Joe Gibbs Racing,109,0,running,16.0,29.0,22.0,,0
2024,32,Charlotte Roval,road course,22,36,4,Josh Berry,Ford,Stewart-Haas Racing,109,0,running,15.0,26.0,15.0,,0
2024,32,Charlotte Roval,road course,23,8,6,Brad Keselowski,Ford,RFK Racing,109,0,running,16.0,9.0,27.0,,2
2024,32,Charlotte Roval,road course,24,27,31,Daniel Hemric,Chevrolet,Kaulig Racing,109,0,running,13.0,28.0,25.0,,0
2024,32,Charlotte Roval,road course,25,34,41,Ryan Preece,Ford,Stewart-Haas Racing,109,0,running,12.0,37.0,30.0,,0
2024,32,Charlotte Roval,road course,26,33,7,Justin Haley,Chevrolet,Spire Motorsports,109,0,running,11.0,34.0,32.0,,0
2024,32,Charlotte Roval,road course,27,31,15,Kaz Grala,Ford,Rick Ware Racing,109,0,running,10.0,32.0,20.0,,0
2024,32,Charlotte Roval,road course,28,16,1,Ross Chastain,Chevrolet,Trackhouse Racing,109,0,running,9.0,15.0,26.0,,0
2024,32,Charlotte Roval,road course,29,38,66,Josh Bilicki,Ford,MBM Motorsports,109,0,running,0.0,35.0,23.0,,0
2024,32,Charlotte Roval,road course,30,13,99,Daniel Suarez,Chevrolet,Trackhouse Racing,108,0,running,7.0,19.0,13.0,,0
2024,32,Charlotte Roval,road course,31,32,10,Noah Gragson,Ford,Stewart-Haas Racing,108,0,running,6.0,33.0,29.0,,0
2024,32,Charlotte Roval,road course,32,22,3,Austin Dillon,Chevrolet,Richard Childress Racing,107,0,running,5.0,17.0,28.0,,0
2024,32,Charlotte Roval,road course,33,37,43,Erik Jones,Toyota,Legacy Motor Club,56,0,accident,4.0,30.0,18.0,,0
2024,32,Charlotte Roval,road course,34,35,42,John Hunter Nemechek,Toyota,Legacy Motor Club,55,0,accident,3.0,36.0,34.0,,0
2024,32,Charlotte Roval,road course,35,19,54,Ty Gibbs,Toyota,Joe Gibbs Racing,54,0,transmission,6.0,7.0,21.0,,4
2024,32,Charlotte Roval,road course,36,25,14,Chase Briscoe,Ford,Stewart-Haas Racing,41,0,steering,1.0,23.0,36.0,,0
2024,32,Charlotte Roval,road course,37,28,51,Corey LaJoie,Ford,Rick Ware Racing,3,0,engine,1.0,38.0,37.0,,0
2024,32,Charlotte Roval,road course,38,17,48,Alex Bowman,Chevrolet,Hendrick Motorsports,109,5,running/DQ,1.0,22.0,38.0,,0
2024,33,Las Vegas,intermediate,1,10,22,Joey Logano,Ford,Team Penske,267,6,running,49.0,8.0,5.0,,9
2024,33,Las Vegas,intermediate,2,1,20,Christopher Bell,Toyota,Joe Gibbs Racing,267,155,running,54.0,2.0,1.0,,19
2024,33,Las Vegas,intermediate,3,23,99,Daniel Suarez,Chevrolet,Trackhouse Racing,267,57,running,37.0,20.0,8.0,,3
2024,33,Las Vegas,intermediate,4,9,24,William Byron,Chevrolet,Hendrick Motorsports,267,1,running,48.0,4.0,3.0,,15
2024,33,Las Vegas,intermediate,5,3,48,Alex Bowman,Chevrolet,Hendrick Motorsports,267,0,running,37.0,14.0,6.0,,5
2024,33,Las Vegas,intermediate,6,12,19,"Martin Truex, Jr.",Toyota,Joe Gibbs Racing,267,7,running,48.0,3.0,2.0,,17
2024,33,Las Vegas,intermediate,7,7,1,Ross Chastain,Chevrolet,Trackhouse Racing,267,0,running,30.0,15.0,22.0,,0
2024,33,Las Vegas,intermediate,8,4,11,Denny Hamlin,Toyota,Joe Gibbs Racing,267,4,running,29.0,11.0,19.0,,0
2024,33,Las Vegas,intermediate,9,26,42,John Hunter Nemechek,Toyota,Legacy Motor Club,267,0,running,28.0,27.0,13.0,,0
2024,33,Las Vegas,intermediate,10,22,17,Chris Buescher,Ford,RFK Racing,267,0,running,38.0,7.0,4.0,,11
2024,33,Las Vegas,intermediate,11,5,5,Kyle Larson,Chevrolet,Hendrick Motorsports,267,1,running,27.0,10.0,30.0,,1
2024,33,Las Vegas,intermediate,12,19,23,Bubba Wallace,Toyota,23XI Racing,267,0,running,27.0,21.0,9.0,,2
2024,33,Las Vegas,intermediate,13,20,8,Kyle Busch,Chevrolet,Richard Childress Racing,267,0,running,24.0,13.0,11.0,,0
2024,33,Las Vegas,intermediate,14,35,51,Corey LaJoie,Ford,Rick Ware Racing,267,0,running,23.0,32.0,12.0,,0
2024,33,Las Vegas,intermediate,15,31,21,Harrison Burton,Ford,Wood Brothers Racing,267,0,running,22.0,24.0,17.0,,0
2024,33,Las Vegas,intermediate,16,14,71,Zane Smith,Chevrolet,Spire Motorsports,267,0,running,21.0,28.0,15.0,,0
2024,33,Las Vegas,intermediate,17,16,7,Justin Haley,Chevrolet,Spire Motorsports,267,0,running,24.0,16.0,7.0,,4
2024,33,Las Vegas,intermediate,18,21,10,Noah Gragson,Ford,Stewart-Haas Racing,267,0,running,19.0,18.0,18.0,,0
2024,33,Las Vegas,intermediate,19,33,31,Daniel Hemric,Chevrolet,Kaulig Racing,267,0,running,18.0,25.0,14.0,,0
2024,33,Las Vegas,intermediate,20,15,34,Michael McDowell,Ford,Front Row Motorsports,267,0,running,17.0,22.0,16.0,,0
2024,33,Las Vegas,intermediate,21,36,15,Cody Ware,Ford,Rick Ware Racing,267,0,running,16.0,33.0,20.0,,0
2024,33,Las Vegas,intermediate,22,32,41,Ryan Preece,Ford,Stewart-Haas Racing,266,0,running,16.0,26.0,10.0,,1
2024,33,Las Vegas,intermediate,23,6,77,Carson Hocevar,Chevrolet,Spire Motorsports,266,0,running,14.0,19.0,21.0,,0
2024,33,Las Vegas,intermediate,24,28,4,Josh Berry,Ford,Stewart-Haas Racing,266,0,running,13.0,29.0,23.0,,0
2024,33,Las Vegas,intermediate,25,27,43,Erik Jones,Toyota,Legacy Motor Club,266,0,running,12.0,36.0,29.0,,0
2024,33,Las Vegas,intermediate,26,24,14,Chase Briscoe,Ford,Stewart-Haas Racing,266,0,running,11.0,35.0,26.0,,0
2024,33,Las Vegas,intermediate,27,25,47,"Ricky Stenhouse, Jr.",Chevrolet,JTG Daugherty Racing,266,0,running,10.0,23.0,27.0,,0
2024,33,Las Vegas,intermediate,28,29,84,Jimmie Johnson,Toyota,Legacy Motor Club,265,0,running,9.0,30.0,24.0,,0
2024,33,Las Vegas,intermediate,29,34,16,Shane Van Gisbergen,Chevrolet,Kaulig Racing,265,0,running,0.0,31.0,28.0,,0
2024,33,Las Vegas,intermediate,30,8,54,Ty Gibbs,Toyota,Joe Gibbs Racing,264,23,running,12.0,6.0,25.0,,5
2024,33,Las Vegas,intermediate,31,30,38,Todd Gilliland,Ford,Front Row Motorsports,263,0,running,6.0,34.0,31.0,,0
2024,33,Las Vegas,intermediate,32,37,12,Ryan Blaney,Ford,Team Penske,259,4,running,5.0,17.0,32.0,,0
2024,33,Las Vegas,intermediate,33,18,9,Chase Elliott,Chevrolet,Hendrick Motorsports,230,0,accident,4.0,12.0,33.0,,0
2024,33,Las Vegas,intermediate,34,11,2,Austin Cindric,Ford,Team Penske,96,0,dvp,5.0,9.0,34.0,,2
2024,33,Las Vegas,intermediate,35,2,45,Tyler Reddick,Toyota,23XI Racing,89,9,accident,12.0,1.0,35.0,,10
2024,33,Las Vegas,intermediate,36,17,6,Brad Keselowski,Ford,RFK Racing,89,0,accident,7.0,5.0,36.0,,6
2024,33,Las Vegas,intermediate,37,13,3,Austin Dillon,Chevrolet,Richard Childress Racing,61,0,accident,1.0,37.0,37.0,,0
2024,34,Homestead,intermediate,1,1,45,Tyler Reddick,Toyota,23XI Racing,267,97,running,57.0,1.0,4.0,,17
2024,34,Homestead,intermediate,2,20,12,Ryan Blaney,Ford,Team Penske,267,47,running,48.0,4.0,5.0,,13
2024,34,Homestead,intermediate,3,4,11,Denny Hamlin,Toyota,Joe Gibbs Racing,267,21,running,48.0,7.0,1.0,,14
2024,34,Homestead,intermediate,4,3,20,Christopher Bell,Toyota,Joe Gibbs Racing,267,3,running,46.0,6.0,3.0,,13
2024,34,Homestead,intermediate,5,7,9,Chase Elliott,Chevrolet,Hendrick Motorsports,267,81,running,49.0,3.0,2.0,,17
2024,34,Homestead,intermediate,6,25,24,William Byron,Chevrolet,Hendrick Motorsports,267,0,running,39.0,8.0,6.0,,8
2024,34,Homestead,intermediate,7,11,48,Alex Bowman,Chevrolet,Hendrick Motorsports,267,0,running,32.0,9.0,11.0,,2
2024,34,Homestead,intermediate,8,32,16,A.J. Allmendinger,Chevrolet,Kaulig Racing,267,0,running,0.0,16.0,10.0,,0
2024,34,Homestead,intermediate,9,15,77,Carson Hocevar,Chevrolet,Spire Motorsports,267,0,running,37.0,5.0,8.0,,9
2024,34,Homestead,intermediate,10,35,41,Ryan Preece,Ford,Stewart-Haas Racing,267,0,running,29.0,13.0,9.0,,2
2024,34,Homestead,intermediate,11,12,4,Josh Berry,Ford,Stewart-Haas Racing,267,0,running,26.0,12.0,18.0,,0
2024,34,Homestead,intermediate,12,13,14,Chase Briscoe,Ford,Stewart-Haas Racing,267,0,running,25.0,11.0,12.0,,0
2024,34,Homestead,intermediate,13,2,5,Kyle Larson,Chevrolet,Hendrick Motorsports,267,1,running,24.0,25.0,15.0,,0
2024,34,Homestead,intermediate,14,24,34,Michael McDowell,Ford,Front Row Motorsports,267,0,running,23.0,30.0,17.0,,0
2024,34,Homestead,intermediate,15,21,17,Chris Buescher,Ford,RFK Racing,267,0,running,22.0,21.0,25.0,,0
2024,34,Homestead,intermediate,16,23,99,Daniel Suarez,Chevrolet,Trackhouse Racing,267,0,running,21.0,14.0,24.0,,0
2024,34,Homestead,intermediate,17,18,6,Brad Keselowski,Ford,RFK Racing,267,8,running,20.0,32.0,27.0,,0
2024,34,Homestead,intermediate,18,8,23,Bubba Wallace,Toyota,23XI Racing,267,2,running,28.0,2.0,16.0,,9
2024,34,Homestead,intermediate,19,16,10,Noah Gragson,Ford,Stewart-Haas Racing,267,0,running,18.0,20.0,13.0,,0
2024,34,Homestead,intermediate,20,31,38,Todd Gilliland,Ford,Front Row Motorsports,267,1,running,17.0,31.0,34.0,,0
2024,34,Homestead,intermediate,21,5,47,"Ricky Stenhouse, Jr.",Chevrolet,JTG Daugherty Racing,267,0,running,16.0,23.0,19.0,,0
2024,34,Homestead,intermediate,22,28,43,Erik Jones,Toyota,Legacy Motor Club,267,0,running,15.0,34.0,33.0,,0
2024,34,Homestead,intermediate,23,6,19,"Martin Truex, Jr.",Toyota,Joe Gibbs Racing,267,0,running,19.0,10.0,7.0,,5
2024,34,Homestead,intermediate,24,34,21,Harrison Burton,Ford,Wood Brothers Racing,267,0,running,13.0,28.0,28.0,,0
2024,34,Homestead,intermediate,25,30,3,Austin Dillon,Chevrolet,Richard Childress Racing,267,0,running,12.0,19.0,23.0,,0
2024,34,Homestead,intermediate,26,29,42,John Hunter Nemechek,Toyota,Legacy Motor Club,267,0,running,11.0,26.0,30.0,,0
2024,34,Homestead,intermediate,27,36,2,Austin Cindric,Ford,Team Penske,267,0,running,10.0,29.0,26.0,,0
2024,34,Homestead,intermediate,28,26,22,Joey Logano,Ford,Team Penske,267,0,running,9.0,22.0,20.0,,0
2024,34,Homestead,intermediate,29,9,31,Daniel Hemric,Chevrolet,Kaulig Racing,267,0,running,8.0,27.0,29.0,,0
2024,34,Homestead,intermediate,30,19,71,Zane Smith,Chevrolet,Spire Motorsports,267,0,running,7.0,15.0,22.0,,0
2024,34,Homestead,intermediate,31,17,8,Kyle Busch,Chevrolet,Richard Childress Racing,267,5,running,6.0,24.0,21.0,,0
2024,34,Homestead,intermediate,32,27,15,Kaz Grala,Ford,Rick Ware Racing,267,0,running,5.0,37.0,36.0,,0
2024,34,Homestead,intermediate,33,22,1,Ross Chastain,Chevrolet,Trackhouse Racing,267,0,running,4.0,18.0,31.0,,0
2024,34,Homestead,intermediate,34,10,7,Justin Haley,Chevrolet,Spire Motorsports,266,1,running,3.0,33.0,35.0,,0
2024,34,Homestead,intermediate,35,33,51,Corey LaJoie,Ford,Rick Ware Racing,266,0,running,2.0,35.0,32.0,,0
2024,34,Homestead,intermediate,36,14,54,Ty Gibbs,Toyota,Joe Gibbs Racing,261,0,running,1.0,17.0,14.0,,0
2024,34,Homestead,intermediate,37,38,66,Chad Finchum,Ford,MBM Motorsports,258,0,running,0.0,38.0,38.0,,0
2024,34,Homestead,intermediate,38,37,44,J.J. Yeley,Chevrolet,NY Racing Team,223,0,accident,0.0,36.0,37.0,,0
2024,35,Martinsville,short track,1,14,12,Ryan Blaney,Ford,Team Penske,500,32,running,55.0,5.0,2.0,,15
2024,35,Martinsville,short track,2,2,9,Chase Elliott,Chevrolet,Hendrick Motorsports,500,129,running,45.0,1.0,12.0,,10
2024,35,Martinsville,short track,3,9,5,Kyle Larson,Chevrolet,Hendrick Motorsports,500,71,running,46.0,6.0,4.0,,12
2024,35,Martinsville,short track,4,24,2,Austin Cindric,Ford,Team Penske,500,0,running,33.0,18.0,15.0,,0
2024,35,Martinsville,short track,5,37,11,Denny Hamlin,Toyota,Joe Gibbs Racing,500,0,running,40.0,15.0,3.0,,8
2024,35,Martinsville,short track,6,3,24,William Byron,Chevrolet,Hendrick Motorsports,500,51,running,46.0,2.0,5.0,,15
2024,35,Martinsville,short track,7,10,3,Austin Dillon,Chevrolet,Richard Childress Racing,500,0,running,37.0,8.0,7.0,,7
2024,35,Martinsville,short track,8,22,1,Ross Chastain,Chevrolet,Trackhouse Racing,500,0,running,29.0,11.0,11.0,,0
2024,35,Martinsville,short track,9,18,6,Brad Keselowski,Ford,RFK Racing,500,170,running,39.0,10.0,1.0,,11
2024,35,Martinsville,short track,10,12,22,Joey Logano,Ford,Team Penske,500,0,running,29.0,9.0,13.0,,2
2024,35,Martinsville,short track,11,25,10,Noah Gragson,Ford,Stewart-Haas Racing,500,0,running,28.0,19.0,9.0,,2
2024,35,Martinsville,short track,12,29,16,Shane Van Gisbergen,Chevrolet,Kaulig Racing,500,0,running,0.0,34.0,25.0,,0
2024,35,Martinsville,short track,13,7,48,Alex Bowman,Chevrolet,Hendrick Motorsports,500,0,running,31.0,7.0,8.0,,7
2024,35,Martinsville,short track,14,8,41,Ryan Preece,Ford,Stewart-Haas Racing,500,0,running,31.0,4.0,10.0,,8
2024,35,Martinsville,short track,15,4,14,Chase Briscoe,Ford,Stewart-Haas Racing,500,0,running,30.0,3.0,14.0,,8
2024,35,Martinsville,short track,16,11,4,Josh Berry,Ford,Stewart-Haas Racing,500,0,running,21.0,14.0,16.0,,0
2024,35,Martinsville,short track,17,15,31,Daniel Hemric,Chevrolet,Kaulig Racing,500,0,running,20.0,13.0,26.0,,0
2024,35,Martinsville,short track,18,19,23,Bubba Wallace,Toyota,23XI Racing,499,6,running,19.0,24.0,19.0,,0
2024,35,Martinsville,short track,19,21,43,Erik Jones,Toyota,Legacy Motor Club,499,0,running,18.0,25.0,24.0,,0
2024,35,Martinsville,short track,20,28,47,"Ricky Stenhouse, Jr.",Chevrolet,JTG Daugherty Racing,499,0,running,17.0,27.0,22.0,,0
2024,35,Martinsville,short track,21,36,71,Zane Smith,Chevrolet,Spire Motorsports,499,0,running,16.0,28.0,30.0,,0
2024,35,Martinsville,short track,22,16,20,Christopher Bell,Toyota,Joe Gibbs Racing,499,0,running,20.0,21.0,6.0,,5
2024,35,Martinsville,short track,23,20,99,Daniel Suarez,Chevrolet,Trackhouse Racing,498,0,running,14.0,16.0,21.0,,0
2024,35,Martinsville,short track,24,1,19,"Martin Truex, Jr.",Toyota,Joe Gibbs Racing,498,41,running,13.0,31.0,17.0,,0
2024,35,Martinsville,short track,25,27,77,Carson Hocevar,Chevrolet,Spire Motorsports,498,0,running,12.0,23.0,27.0,,0
2024,35,Martinsville,short track,26,13,38,Todd Gilliland,Ford,Front Row Motorsports,498,0,running,11.0,17.0,32.0,,0
2024,35,Martinsville,short track,27,33,15,Kaz Grala,Ford,Rick Ware Racing,497,0,running,10.0,32.0,31.0,,0
2024,35,Martinsville,short track,28,23,8,Kyle Busch,Chevrolet,Richard Childress Racing,497,0,running,9.0,30.0,20.0,,0
2024,35,Martinsville,short track,29,30,7,Justin Haley,Chevrolet,Spire Motorsports,497,0,running,8.0,26.0,29.0,,0
2024,35,Martinsville,short track,30,26,17,Chris Buescher,Ford,RFK Racing,497,0,running,7.0,33.0,34.0,,0
2024,35,Martinsville,short track,31,32,42,John Hunter Nemechek,Toyota,Legacy Motor Club,496,0,running,6.0,29.0,33.0,,0
2024,35,Martinsville,short track,32,5,54,Ty Gibbs,Toyota,Joe Gibbs Racing,495,0,running,5.0,12.0,28.0,,0
2024,35,Martinsville,short track,33,17,34,Michael McDowell,Ford,Front Row Motorsports,490,0,running,4.0,22.0,18.0,,0
2024,35,Martinsville,short track,34,31,45,Tyler Reddick,Toyota,23XI Racing,458,0,brakes,3.0,35.0,35.0,,0
2024,35,Martinsville,short track,35,34,51,Corey LaJoie,Ford,Rick Ware Racing,365,0,oil pressure,2.0,36.0,36.0,,0
2024,35,Martinsville,short track,36,6,21,Harrison Burton,Ford,Wood Brothers Racing,347,0,engine,1.0,20.0,23.0,,0
2024,35,Martinsville,short track,37,35,66,Josh Bilicki,Ford,MBM Motorsports,131,0,clutch,0.0,37.0,37.0,,0
2024,36,Phoenix,short intermediate,1,2,22,Joey Logano,Ford,Team Penske,312,107,running,40.0,1.0,3.0,,0
2024,36,Phoenix,short intermediate,2,17,12,Ryan Blaney,Ford,Team Penske,312,12,running,35.0,6.0,1.0,,0
2024,36,Phoenix,short intermediate,3,8,24,William Byron,Chevrolet,Hendrick Motorsports,312,19,running,34.0,4.0,4.0,,0
2024,36,Phoenix,short intermediate,4,4,5,Kyle Larson,Chevrolet,Hendrick Motorsports,312,13,running,39.0,9.0,7.0,,6
2024,36,Phoenix,short intermediate,5,7,20,Christopher Bell,Toyota,Joe Gibbs Racing,312,143,running,49.0,3.0,2.0,,17
2024,36,Phoenix,short intermediate,6,10,45,Tyler Reddick,Toyota,23XI Racing,312,0,running,31.0,7.0,10.0,,0
2024,36,Phoenix,short intermediate,7,29,23,Bubba Wallace,Toyota,23XI Racing,312,0,running,30.0,16.0,11.0,,0
2024,36,Phoenix,short intermediate,8,5,9,Chase Elliott,Chevrolet,Hendrick Motorsports,312,7,running,38.0,5.0,8.0,,9
2024,36,Phoenix,short intermediate,9,24,17,Chris Buescher,Ford,RFK Racing,312,0,running,33.0,14.0,6.0,,5
2024,36,Phoenix,short intermediate,10,34,99,Daniel Suarez,Chevrolet,Trackhouse Racing,312,0,running,27.0,17.0,14.0,,0
2024,36,Phoenix,short intermediate,11,14,11,Denny Hamlin,Toyota,Joe Gibbs Racing,312,0,running,35.0,8.0,5.0,,9
2024,36,Phoenix,short intermediate,12,21,10,Noah Gragson,Ford,Stewart-Haas Racing,312,0,running,25.0,22.0,16.0,,0
2024,36,Phoenix,short intermediate,13,11,2,Austin Cindric,Ford,Team Penske,312,0,running,25.0,10.0,13.0,,1
2024,36,Phoenix,short intermediate,14,16,48,Alex Bowman,Chevrolet,Hendrick Motorsports,312,1,running,23.0,19.0,17.0,,0
2024,36,Phoenix,short intermediate,15,27,6,Brad Keselowski,Ford,RFK Racing,312,0,running,22.0,23.0,15.0,,0
2024,36,Phoenix,short intermediate,16,9,21,Harrison Burton,Ford,Wood Brothers Racing,312,0,running,21.0,15.0,19.0,,0
2024,36,Phoenix,short intermediate,17,1,19,"Martin Truex, Jr.",Toyota,Joe Gibbs Racing,312,9,running,31.0,2.0,9.0,,11
2024,36,Phoenix,short intermediate,18,15,77,Carson Hocevar,Chevrolet,Spire Motorsports,312,0,running,19.0,11.0,12.0,,0
2024,36,Phoenix,short intermediate,19,3,1,Ross Chastain,Chevrolet,Trackhouse Racing,312,0,running,18.0,12.0,18.0,,0
2024,36,Phoenix,short intermediate,20,32,38,Todd Gilliland,Ford,Front Row Motorsports,311,1,running,17.0,30.0,29.0,,0
2024,36,Phoenix,short intermediate,21,25,8,Kyle Busch,Chevrolet,Richard Childress Racing,311,0,running,16.0,13.0,23.0,,0
2024,36,Phoenix,short intermediate,22,19,43,Erik Jones,Toyota,Legacy Motor Club,311,0,running,15.0,20.0,27.0,,0
2024,36,Phoenix,short intermediate,23,22,31,Daniel Hemric,Chevrolet,Kaulig Racing,311,0,running,14.0,33.0,28.0,,0
2024,36,Phoenix,short intermediate,24,39,4,Josh Berry,Ford,Stewart-Haas Racing,311,0,running,13.0,28.0,25.0,,0
2024,36,Phoenix,short intermediate,25,26,16,Derek Kraus,Chevrolet,Kaulig Racing,311,0,running,12.0,35.0,34.0,,0
2024,36,Phoenix,short intermediate,26,23,84,Jimmie Johnson,Toyota,Legacy Motor Club,310,0,running,11.0,26.0,26.0,,0
2024,36,Phoenix,short intermediate,27,36,3,Austin Dillon,Chevrolet,Richard Childress Racing,310,0,running,10.0,29.0,24.0,,0
2024,36,Phoenix,short intermediate,28,13,7,Justin Haley,Chevrolet,Spire Motorsports,310,0,running,9.0,21.0,33.0,,0
2024,36,Phoenix,short intermediate,29,12,14,Chase Briscoe,Ford,Stewart-Haas Racing,310,0,running,8.0,24.0,31.0,,0
2024,36,Phoenix,short intermediate,30,18,42,John Hunter Nemechek,Toyota,Legacy Motor Club,310,0,running,7.0,18.0,21.0,,0
2024,36,Phoenix,short intermediate,31,35,34,Michael McDowell,Ford,Front Row Motorsports,309,0,running,6.0,34.0,35.0,,0
2024,36,Phoenix,short intermediate,32,20,51,Corey LaJoie,Ford,Rick Ware Racing,309,0,running,5.0,25.0,32.0,,0
2024,36,Phoenix,short intermediate,33,30,47,"Ricky Stenhouse, Jr.",Chevrolet,JTG Daugherty Racing,309,0,running,4.0,31.0,30.0,,0
2024,36,Phoenix,short intermediate,34,31,15,Kaz Grala,Ford,Rick Ware Racing,308,0,running,3.0,36.0,36.0,,0
2024,36,Phoenix,short intermediate,35,37,44,J.J. Yeley,Chevrolet,NY Racing Team,306,0,running,0.0,37.0,37.0,,0
2024,36,Phoenix,short intermediate,36,38,66,Chad Finchum,Ford,MBM Motorsports,302,0,running,0.0,38.0,38.0,,0
2024,36,Phoenix,short intermediate,37,33,41,Ryan Preece,Ford,Stewart-Haas Racing,302,0,running,1.0,27.0,20.0,,0
2024,36,Phoenix,short intermediate,38,40,50,Jeb Burton,Chevrolet,Team AmeriVet,294,0,running,0.0,39.0,39.0,,0
2024,36,Phoenix,short intermediate,39,28,71,Zane Smith,Chevrolet,Spire Motorsports,247,0,accident,1.0,32.0,22.0,,0
2024,36,Phoenix,short intermediate,40,6,54,Ty Gibbs,Toyota,Joe Gibbs Racing,1,0,accident,1.0,40.0,40.0,,0
